case,event,startTime,completeTime
912,C,2019/01/23 10:55:33.044,2019/01/23 10:55:33.044
913,D,2019/01/23 10:56:34.442,2019/01/23 10:56:34.442
914,A,2019/01/23 10:59:33.217,2019/01/23 10:59:33.217
919,A,2019/01/23 11:00:00.000,2019/01/23 11:00:00.000
910,A,2019/01/23 11:02:11.185,2019/01/23 11:02:11.185
916,C,2019/01/23 11:04:11.520,2019/01/23 11:04:11.520
907,H,2019/01/23 11:05:27.040,2019/01/23 11:05:27.040
904,M,2019/01/23 11:06:07.728,2019/01/23 11:06:07.728
894,M,2019/01/23 11:06:23.687,2019/01/23 11:06:23.687
906,N,2019/01/23 11:09:39.675,2019/01/23 11:09:39.675
915,E,2019/01/23 11:09:57.816,2019/01/23 11:09:57.816
918,D,2019/01/23 11:10:05.876,2019/01/23 11:10:05.876
909,L,2019/01/23 11:15:18.627,2019/01/23 11:15:18.627
911,E,2019/01/23 11:17:51.845,2019/01/23 11:17:51.845
920,A,2019/01/23 11:20:00.000,2019/01/23 11:20:00.000
917,F,2019/01/23 11:20:50.692,2019/01/23 11:20:50.692
913,F,2019/01/23 11:22:30.691,2019/01/23 11:22:30.691
908,I,2019/01/23 11:23:49.609,2019/01/23 11:23:49.609
912,A,2019/01/23 11:24:37.637,2019/01/23 11:24:37.637
919,D,2019/01/23 11:27:05.597,2019/01/23 11:27:05.597
914,B,2019/01/23 11:30:51.776,2019/01/23 11:30:51.776
910,D,2019/01/23 11:35:18.664,2019/01/23 11:35:18.664
904,O,2019/01/23 11:37:48.584,2019/01/23 11:37:48.584
916,A,2019/01/23 11:39:33.199,2019/01/23 11:39:33.199
921,A,2019/01/23 11:40:00.000,2019/01/23 11:40:00.000
918,F,2019/01/23 11:40:06.392,2019/01/23 11:40:06.392
894,N,2019/01/23 11:41:03.522,2019/01/23 11:41:03.522
909,M,2019/01/23 11:41:30.410,2019/01/23 11:41:30.410
915,G,2019/01/23 11:42:38.268,2019/01/23 11:42:38.268
911,G,2019/01/23 11:43:46.768,2019/01/23 11:43:46.768
908,J,2019/01/23 11:48:55.539,2019/01/23 11:48:55.539
920,D,2019/01/23 11:50:04.376,2019/01/23 11:50:04.376
913,E,2019/01/23 11:51:41.936,2019/01/23 11:51:41.936
917,E,2019/01/23 11:51:49.419,2019/01/23 11:51:49.419
912,B,2019/01/23 11:52:04.874,2019/01/23 11:52:04.874
919,F,2019/01/23 11:57:21.988,2019/01/23 11:57:21.988
922,A,2019/01/23 12:00:00.000,2019/01/23 12:00:00.000
914,C,2019/01/23 12:00:45.638,2019/01/23 12:00:45.638
910,F,2019/01/23 12:02:48.141,2019/01/23 12:02:48.141
916,B,2019/01/23 12:05:31.575,2019/01/23 12:05:31.575
915,I,2019/01/23 12:09:19.637,2019/01/23 12:09:19.637
918,E,2019/01/23 12:09:38.993,2019/01/23 12:09:38.993
921,B,2019/01/23 12:11:44.711,2019/01/23 12:11:44.711
909,O,2019/01/23 12:13:49.366,2019/01/23 12:13:49.366
911,H,2019/01/23 12:15:42.367,2019/01/23 12:15:42.367
912,C,2019/01/23 12:18:50.277,2019/01/23 12:18:50.277
908,K,2019/01/23 12:19:21.054,2019/01/23 12:19:21.054
923,A,2019/01/23 12:20:00.000,2019/01/23 12:20:00.000
913,G,2019/01/23 12:20:35.374,2019/01/23 12:20:35.374
917,G,2019/01/23 12:21:37.579,2019/01/23 12:21:37.579
920,F,2019/01/23 12:24:45.715,2019/01/23 12:24:45.715
914,A,2019/01/23 12:27:56.031,2019/01/23 12:27:56.031
922,B,2019/01/23 12:28:20.983,2019/01/23 12:28:20.983
919,E,2019/01/23 12:29:55.224,2019/01/23 12:29:55.224
910,E,2019/01/23 12:33:00.331,2019/01/23 12:33:00.331
916,C,2019/01/23 12:35:41.215,2019/01/23 12:35:41.215
918,G,2019/01/23 12:38:56.925,2019/01/23 12:38:56.925
924,A,2019/01/23 12:40:00.000,2019/01/23 12:40:00.000
921,C,2019/01/23 12:45:08.720,2019/01/23 12:45:08.720
915,J,2019/01/23 12:46:11.735,2019/01/23 12:46:11.735
912,A,2019/01/23 12:48:12.251,2019/01/23 12:48:12.251
917,H,2019/01/23 12:48:59.361,2019/01/23 12:48:59.361
913,I,2019/01/23 12:53:33.928,2019/01/23 12:53:33.928
920,E,2019/01/23 12:54:47.624,2019/01/23 12:54:47.624
923,B,2019/01/23 12:55:16.004,2019/01/23 12:55:16.004
908,M,2019/01/23 12:55:43.762,2019/01/23 12:55:43.762
922,C,2019/01/23 12:57:20.765,2019/01/23 12:57:20.765
919,G,2019/01/23 12:59:21.231,2019/01/23 12:59:21.231
925,A,2019/01/23 13:00:00.000,2019/01/23 13:00:00.000
914,B,2019/01/23 13:00:41.446,2019/01/23 13:00:41.446
924,B,2019/01/23 13:03:51.067,2019/01/23 13:03:51.067
910,G,2019/01/23 13:04:22.797,2019/01/23 13:04:22.797
916,A,2019/01/23 13:07:01.101,2019/01/23 13:07:01.101
918,H,2019/01/23 13:08:36.326,2019/01/23 13:08:36.326
921,A,2019/01/23 13:16:11.877,2019/01/23 13:16:11.877
912,B,2019/01/23 13:18:22.171,2019/01/23 13:18:22.171
915,L,2019/01/23 13:18:37.657,2019/01/23 13:18:37.657
926,A,2019/01/23 13:20:00.000,2019/01/23 13:20:00.000
922,A,2019/01/23 13:25:25.760,2019/01/23 13:25:25.760
919,I,2019/01/23 13:26:53.302,2019/01/23 13:26:53.302
920,G,2019/01/23 13:27:37.799,2019/01/23 13:27:37.799
908,O,2019/01/23 13:28:08.438,2019/01/23 13:28:08.438
923,C,2019/01/23 13:28:21.250,2019/01/23 13:28:21.250
913,J,2019/01/23 13:28:23.630,2019/01/23 13:28:23.630
910,H,2019/01/23 13:29:19.681,2019/01/23 13:29:19.681
916,B,2019/01/23 13:30:52.509,2019/01/23 13:30:52.509
925,B,2019/01/23 13:31:00.108,2019/01/23 13:31:00.108
914,C,2019/01/23 13:32:36.803,2019/01/23 13:32:36.803
924,C,2019/01/23 13:36:06.782,2019/01/23 13:36:06.782
927,A,2019/01/23 13:40:00.000,2019/01/23 13:40:00.000
926,B,2019/01/23 13:44:07.292,2019/01/23 13:44:07.292
912,C,2019/01/23 13:46:48.192,2019/01/23 13:46:48.192
921,B,2019/01/23 13:47:37.700,2019/01/23 13:47:37.700
915,M,2019/01/23 13:48:44.900,2019/01/23 13:48:44.900
919,J,2019/01/23 13:54:22.669,2019/01/23 13:54:22.669
920,I,2019/01/23 13:54:58.709,2019/01/23 13:54:58.709
922,D,2019/01/23 13:55:38.796,2019/01/23 13:55:38.796
923,A,2019/01/23 13:56:30.329,2019/01/23 13:56:30.329
928,A,2019/01/23 14:00:00.000,2019/01/23 14:00:00.000
916,C,2019/01/23 14:00:11.662,2019/01/23 14:00:11.662
924,A,2019/01/23 14:00:30.086,2019/01/23 14:00:30.086
913,K,2019/01/23 14:01:10.096,2019/01/23 14:01:10.096
925,C,2019/01/23 14:03:37.687,2019/01/23 14:03:37.687
914,A,2019/01/23 14:04:47.729,2019/01/23 14:04:47.729
927,D,2019/01/23 14:08:42.312,2019/01/23 14:08:42.312
921,C,2019/01/23 14:14:24.237,2019/01/23 14:14:24.237
915,O,2019/01/23 14:14:44.599,2019/01/23 14:14:44.599
912,A,2019/01/23 14:16:28.480,2019/01/23 14:16:28.480
926,C,2019/01/23 14:16:59.931,2019/01/23 14:16:59.931
929,A,2019/01/23 14:20:00.000,2019/01/23 14:20:00.000
923,D,2019/01/23 14:23:01.809,2019/01/23 14:23:01.809
922,F,2019/01/23 14:23:25.065,2019/01/23 14:23:25.065
920,J,2019/01/23 14:24:04.301,2019/01/23 14:24:04.301
913,M,2019/01/23 14:28:49.709,2019/01/23 14:28:49.709
914,B,2019/01/23 14:29:29.560,2019/01/23 14:29:29.560
928,B,2019/01/23 14:30:12.052,2019/01/23 14:30:12.052
924,B,2019/01/23 14:30:50.704,2019/01/23 14:30:50.704
919,K,2019/01/23 14:31:05.633,2019/01/23 14:31:05.633
927,F,2019/01/23 14:34:35.494,2019/01/23 14:34:35.494
925,A,2019/01/23 14:34:39.486,2019/01/23 14:34:39.486
916,A,2019/01/23 14:36:28.700,2019/01/23 14:36:28.700
930,A,2019/01/23 14:40:00.000,2019/01/23 14:40:00.000
926,A,2019/01/23 14:42:39.324,2019/01/23 14:42:39.324
921,A,2019/01/23 14:46:22.585,2019/01/23 14:46:22.585
912,B,2019/01/23 14:47:18.384,2019/01/23 14:47:18.384
929,D,2019/01/23 14:48:27.674,2019/01/23 14:48:27.674
922,E,2019/01/23 14:50:00.191,2019/01/23 14:50:00.191
920,K,2019/01/23 14:50:59.695,2019/01/23 14:50:59.695
923,F,2019/01/23 14:53:14.100,2019/01/23 14:53:14.100
931,A,2019/01/23 15:00:00.000,2019/01/23 15:00:00.000
913,O,2019/01/23 15:00:08.777,2019/01/23 15:00:08.777
924,C,2019/01/23 15:01:04.910,2019/01/23 15:01:04.910
925,D,2019/01/23 15:02:01.291,2019/01/23 15:02:01.291
919,M,2019/01/23 15:02:43.177,2019/01/23 15:02:43.177
914,C,2019/01/23 15:03:44.688,2019/01/23 15:03:44.688
927,E,2019/01/23 15:03:47.060,2019/01/23 15:03:47.060
928,C,2019/01/23 15:05:02.193,2019/01/23 15:05:02.193
916,D,2019/01/23 15:06:50.887,2019/01/23 15:06:50.887
926,D,2019/01/23 15:13:02.146,2019/01/23 15:13:02.146
921,D,2019/01/23 15:13:04.351,2019/01/23 15:13:04.351
912,C,2019/01/23 15:13:34.889,2019/01/23 15:13:34.889
930,D,2019/01/23 15:18:46.099,2019/01/23 15:18:46.099
922,G,2019/01/23 15:19:20.115,2019/01/23 15:19:20.115
923,E,2019/01/23 15:19:43.356,2019/01/23 15:19:43.356
932,A,2019/01/23 15:20:00.000,2019/01/23 15:20:00.000
920,M,2019/01/23 15:20:26.211,2019/01/23 15:20:26.211
929,F,2019/01/23 15:21:22.753,2019/01/23 15:21:22.753
924,A,2019/01/23 15:27:24.790,2019/01/23 15:27:24.790
925,F,2019/01/23 15:28:38.676,2019/01/23 15:28:38.676
927,G,2019/01/23 15:28:57.609,2019/01/23 15:28:57.609
919,N,2019/01/23 15:30:09.743,2019/01/23 15:30:09.743
931,B,2019/01/23 15:30:30.802,2019/01/23 15:30:30.802
928,A,2019/01/23 15:35:43.666,2019/01/23 15:35:43.666
914,A,2019/01/23 15:35:54.737,2019/01/23 15:35:54.737
921,F,2019/01/23 15:39:12.284,2019/01/23 15:39:12.284
912,A,2019/01/23 15:39:53.864,2019/01/23 15:39:53.864
916,F,2019/01/23 15:39:59.438,2019/01/23 15:39:59.438
933,A,2019/01/23 15:40:00.000,2019/01/23 15:40:00.000
922,H,2019/01/23 15:44:18.860,2019/01/23 15:44:18.860
926,F,2019/01/23 15:45:17.545,2019/01/23 15:45:17.545
930,F,2019/01/23 15:47:16.948,2019/01/23 15:47:16.948
920,N,2019/01/23 15:47:50.128,2019/01/23 15:47:50.128
932,D,2019/01/23 15:51:36.682,2019/01/23 15:51:36.682
923,G,2019/01/23 15:54:28.237,2019/01/23 15:54:28.237
929,E,2019/01/23 15:54:32.936,2019/01/23 15:54:32.936
927,H,2019/01/23 15:55:50.840,2019/01/23 15:55:50.840
925,E,2019/01/23 15:56:38.944,2019/01/23 15:56:38.944
934,A,2019/01/23 16:00:00.000,2019/01/23 16:00:00.000
924,D,2019/01/23 16:00:32.133,2019/01/23 16:00:32.133
928,B,2019/01/23 16:01:42.984,2019/01/23 16:01:42.984
916,E,2019/01/23 16:03:46.353,2019/01/23 16:03:46.353
931,C,2019/01/23 16:04:17.761,2019/01/23 16:04:17.761
914,B,2019/01/23 16:05:14.649,2019/01/23 16:05:14.649
933,D,2019/01/23 16:11:05.485,2019/01/23 16:11:05.485
921,E,2019/01/23 16:12:26.453,2019/01/23 16:12:26.453
912,B,2019/01/23 16:12:27.110,2019/01/23 16:12:27.110
926,E,2019/01/23 16:15:26.142,2019/01/23 16:15:26.142
932,F,2019/01/23 16:16:22.882,2019/01/23 16:16:22.882
935,A,2019/01/23 16:20:00.000,2019/01/23 16:20:00.000
930,E,2019/01/23 16:20:11.273,2019/01/23 16:20:11.273
929,G,2019/01/23 16:21:44.433,2019/01/23 16:21:44.433
923,H,2019/01/23 16:25:18.728,2019/01/23 16:25:18.728
924,F,2019/01/23 16:25:56.238,2019/01/23 16:25:56.238
925,G,2019/01/23 16:29:20.641,2019/01/23 16:29:20.641
931,A,2019/01/23 16:31:08.625,2019/01/23 16:31:08.625
934,D,2019/01/23 16:33:30.489,2019/01/23 16:33:30.489
916,G,2019/01/23 16:35:00.111,2019/01/23 16:35:00.111
928,C,2019/01/23 16:37:35.075,2019/01/23 16:37:35.075
914,C,2019/01/23 16:39:09.470,2019/01/23 16:39:09.470
933,F,2019/01/23 16:39:47.016,2019/01/23 16:39:47.016
936,A,2019/01/23 16:40:00.000,2019/01/23 16:40:00.000
926,G,2019/01/23 16:40:29.936,2019/01/23 16:40:29.936
912,C,2019/01/23 16:41:56.063,2019/01/23 16:41:56.063
921,G,2019/01/23 16:42:23.373,2019/01/23 16:42:23.373
932,E,2019/01/23 16:43:01.835,2019/01/23 16:43:01.835
930,G,2019/01/23 16:47:56.142,2019/01/23 16:47:56.142
935,B,2019/01/23 16:50:15.844,2019/01/23 16:50:15.844
929,I,2019/01/23 16:51:38.921,2019/01/23 16:51:38.921
931,D,2019/01/23 16:57:43.415,2019/01/23 16:57:43.415
925,I,2019/01/23 16:59:55.215,2019/01/23 16:59:55.215
937,A,2019/01/23 17:00:00.000,2019/01/23 17:00:00.000
924,E,2019/01/23 17:00:58.472,2019/01/23 17:00:58.472
916,H,2019/01/23 17:05:58.224,2019/01/23 17:05:58.224
928,A,2019/01/23 17:06:43.125,2019/01/23 17:06:43.125
934,F,2019/01/23 17:08:48.537,2019/01/23 17:08:48.537
936,D,2019/01/23 17:09:23.706,2019/01/23 17:09:23.706
914,A,2019/01/23 17:09:36.817,2019/01/23 17:09:36.817
926,H,2019/01/23 17:10:02.057,2019/01/23 17:10:02.057
933,E,2019/01/23 17:11:03.714,2019/01/23 17:11:03.714
912,A,2019/01/23 17:12:15.714,2019/01/23 17:12:15.714
930,H,2019/01/23 17:13:26.159,2019/01/23 17:13:26.159
921,I,2019/01/23 17:14:04.570,2019/01/23 17:14:04.570
932,G,2019/01/23 17:14:30.042,2019/01/23 17:14:30.042
935,C,2019/01/23 17:19:42.748,2019/01/23 17:19:42.748
938,A,2019/01/23 17:20:00.000,2019/01/23 17:20:00.000
929,J,2019/01/23 17:20:06.498,2019/01/23 17:20:06.498
925,J,2019/01/23 17:26:46.754,2019/01/23 17:26:46.754
937,B,2019/01/23 17:30:08.737,2019/01/23 17:30:08.737
931,F,2019/01/23 17:30:46.473,2019/01/23 17:30:46.473
934,E,2019/01/23 17:30:51.813,2019/01/23 17:30:51.813
928,B,2019/01/23 17:31:27.925,2019/01/23 17:31:27.925
924,G,2019/01/23 17:34:05.370,2019/01/23 17:34:05.370
914,D,2019/01/23 17:36:04.838,2019/01/23 17:36:04.838
933,G,2019/01/23 17:37:45.944,2019/01/23 17:37:45.944
939,A,2019/01/23 17:40:00.000,2019/01/23 17:40:00.000
921,J,2019/01/23 17:40:21.895,2019/01/23 17:40:21.895
912,B,2019/01/23 17:41:22.786,2019/01/23 17:41:22.786
936,F,2019/01/23 17:42:24.020,2019/01/23 17:42:24.020
932,I,2019/01/23 17:46:01.899,2019/01/23 17:46:01.899
938,D,2019/01/23 17:47:23.984,2019/01/23 17:47:23.984
935,A,2019/01/23 17:54:28.579,2019/01/23 17:54:28.579
929,L,2019/01/23 17:54:36.819,2019/01/23 17:54:36.819
931,E,2019/01/23 17:56:46.302,2019/01/23 17:56:46.302
937,C,2019/01/23 17:59:14.536,2019/01/23 17:59:14.536
940,A,2019/01/23 18:00:00.000,2019/01/23 18:00:00.000
934,G,2019/01/23 18:00:54.473,2019/01/23 18:00:54.473
928,C,2019/01/23 18:02:30.534,2019/01/23 18:02:30.534
924,H,2019/01/23 18:03:29.780,2019/01/23 18:03:29.780
925,K,2019/01/23 18:05:30.514,2019/01/23 18:05:30.514
914,F,2019/01/23 18:06:34.241,2019/01/23 18:06:34.241
939,D,2019/01/23 18:07:50.022,2019/01/23 18:07:50.022
921,K,2019/01/23 18:11:21.767,2019/01/23 18:11:21.767
933,I,2019/01/23 18:11:39.903,2019/01/23 18:11:39.903
912,C,2019/01/23 18:11:47.642,2019/01/23 18:11:47.642
938,F,2019/01/23 18:14:45.744,2019/01/23 18:14:45.744
932,J,2019/01/23 18:15:25.849,2019/01/23 18:15:25.849
936,E,2019/01/23 18:17:36.947,2019/01/23 18:17:36.947
941,A,2019/01/23 18:20:00.000,2019/01/23 18:20:00.000
935,B,2019/01/23 18:22:14.200,2019/01/23 18:22:14.200
929,M,2019/01/23 18:22:46.342,2019/01/23 18:22:46.342
931,G,2019/01/23 18:23:10.929,2019/01/23 18:23:10.929
937,A,2019/01/23 18:27:13.962,2019/01/23 18:27:13.962
934,I,2019/01/23 18:29:52.226,2019/01/23 18:29:52.226
928,A,2019/01/23 18:29:54.315,2019/01/23 18:29:54.315
940,B,2019/01/23 18:29:58.089,2019/01/23 18:29:58.089
925,M,2019/01/23 18:32:53.475,2019/01/23 18:32:53.475
914,E,2019/01/23 18:38:28.922,2019/01/23 18:38:28.922
939,F,2019/01/23 18:38:45.882,2019/01/23 18:38:45.882
942,A,2019/01/23 18:40:00.000,2019/01/23 18:40:00.000
921,M,2019/01/23 18:42:57.249,2019/01/23 18:42:57.249
933,J,2019/01/23 18:46:18.008,2019/01/23 18:46:18.008
932,L,2019/01/23 18:46:33.930,2019/01/23 18:46:33.930
912,A,2019/01/23 18:48:09.388,2019/01/23 18:48:09.388
938,E,2019/01/23 18:48:21.881,2019/01/23 18:48:21.881
935,C,2019/01/23 18:49:16.411,2019/01/23 18:49:16.411
941,D,2019/01/23 18:49:32.644,2019/01/23 18:49:32.644
936,G,2019/01/23 18:49:47.938,2019/01/23 18:49:47.938
929,N,2019/01/23 18:50:39.385,2019/01/23 18:50:39.385
931,H,2019/01/23 18:54:17.738,2019/01/23 18:54:17.738
928,B,2019/01/23 18:56:18.952,2019/01/23 18:56:18.952
934,J,2019/01/23 18:58:20.701,2019/01/23 18:58:20.701
940,C,2019/01/23 18:59:41.471,2019/01/23 18:59:41.471
943,A,2019/01/23 19:00:00.000,2019/01/23 19:00:00.000
937,B,2019/01/23 19:01:28.963,2019/01/23 19:01:28.963
925,O,2019/01/23 19:04:34.419,2019/01/23 19:04:34.419
914,G,2019/01/23 19:07:42.745,2019/01/23 19:07:42.745
939,E,2019/01/23 19:13:01.626,2019/01/23 19:13:01.626
932,M,2019/01/23 19:14:23.295,2019/01/23 19:14:23.295
942,D,2019/01/23 19:15:25.806,2019/01/23 19:15:25.806
921,N,2019/01/23 19:15:51.929,2019/01/23 19:15:51.929
912,B,2019/01/23 19:15:56.202,2019/01/23 19:15:56.202
933,L,2019/01/23 19:16:58.733,2019/01/23 19:16:58.733
936,I,2019/01/23 19:17:29.553,2019/01/23 19:17:29.553
941,F,2019/01/23 19:18:14.734,2019/01/23 19:18:14.734
935,A,2019/01/23 19:18:57.647,2019/01/23 19:18:57.647
944,A,2019/01/23 19:20:00.000,2019/01/23 19:20:00.000
938,G,2019/01/23 19:20:23.440,2019/01/23 19:20:23.440
928,C,2019/01/23 19:25:16.303,2019/01/23 19:25:16.303
940,A,2019/01/23 19:25:31.526,2019/01/23 19:25:31.526
934,K,2019/01/23 19:27:04.496,2019/01/23 19:27:04.496
943,B,2019/01/23 19:27:57.762,2019/01/23 19:27:57.762
937,C,2019/01/23 19:30:12.870,2019/01/23 19:30:12.870
939,G,2019/01/23 19:36:11.978,2019/01/23 19:36:11.978
942,F,2019/01/23 19:38:22.306,2019/01/23 19:38:22.306
914,H,2019/01/23 19:39:12.507,2019/01/23 19:39:12.507
945,A,2019/01/23 19:40:00.000,2019/01/23 19:40:00.000
912,C,2019/01/23 19:45:13.404,2019/01/23 19:45:13.404
936,J,2019/01/23 19:45:29.703,2019/01/23 19:45:29.703
932,O,2019/01/23 19:45:51.924,2019/01/23 19:45:51.924
944,B,2019/01/23 19:48:11.602,2019/01/23 19:48:11.602
933,M,2019/01/23 19:48:14.708,2019/01/23 19:48:14.708
938,I,2019/01/23 19:49:52.138,2019/01/23 19:49:52.138
928,A,2019/01/23 19:50:11.065,2019/01/23 19:50:11.065
941,E,2019/01/23 19:50:11.231,2019/01/23 19:50:11.231
935,D,2019/01/23 19:54:39.333,2019/01/23 19:54:39.333
940,D,2019/01/23 19:56:29.466,2019/01/23 19:56:29.466
943,C,2019/01/23 19:57:35.038,2019/01/23 19:57:35.038
934,M,2019/01/23 19:59:38.681,2019/01/23 19:59:38.681
946,A,2019/01/23 20:00:00.000,2019/01/23 20:00:00.000
937,A,2019/01/23 20:02:31.595,2019/01/23 20:02:31.595
939,H,2019/01/23 20:02:43.007,2019/01/23 20:02:43.007
945,B,2019/01/23 20:11:12.324,2019/01/23 20:11:12.324
942,E,2019/01/23 20:13:18.875,2019/01/23 20:13:18.875
912,A,2019/01/23 20:15:30.974,2019/01/23 20:15:30.974
938,J,2019/01/23 20:17:04.118,2019/01/23 20:17:04.118
936,K,2019/01/23 20:17:17.863,2019/01/23 20:17:17.863
928,D,2019/01/23 20:18:03.604,2019/01/23 20:18:03.604
947,A,2019/01/23 20:20:00.000,2019/01/23 20:20:00.000
944,C,2019/01/23 20:20:28.030,2019/01/23 20:20:28.030
933,N,2019/01/23 20:20:28.292,2019/01/23 20:20:28.292
941,G,2019/01/23 20:21:31.647,2019/01/23 20:21:31.647
940,F,2019/01/23 20:24:30.352,2019/01/23 20:24:30.352
934,O,2019/01/23 20:26:57.370,2019/01/23 20:26:57.370
935,F,2019/01/23 20:27:51.333,2019/01/23 20:27:51.333
946,D,2019/01/23 20:30:54.367,2019/01/23 20:30:54.367
937,B,2019/01/23 20:31:21.561,2019/01/23 20:31:21.561
943,A,2019/01/23 20:32:12.433,2019/01/23 20:32:12.433
945,C,2019/01/23 20:39:16.743,2019/01/23 20:39:16.743
948,A,2019/01/23 20:40:00.000,2019/01/23 20:40:00.000
936,M,2019/01/23 20:42:53.421,2019/01/23 20:42:53.421
942,G,2019/01/23 20:45:12.618,2019/01/23 20:45:12.618
941,I,2019/01/23 20:47:52.582,2019/01/23 20:47:52.582
912,B,2019/01/23 20:48:47.756,2019/01/23 20:48:47.756
938,K,2019/01/23 20:49:44.948,2019/01/23 20:49:44.948
947,D,2019/01/23 20:50:08.364,2019/01/23 20:50:08.364
944,A,2019/01/23 20:50:52.049,2019/01/23 20:50:52.049
928,F,2019/01/23 20:52:29.394,2019/01/23 20:52:29.394
940,E,2019/01/23 20:55:28.947,2019/01/23 20:55:28.947
935,E,2019/01/23 20:59:30.905,2019/01/23 20:59:30.905
937,C,2019/01/23 20:59:51.045,2019/01/23 20:59:51.045
949,A,2019/01/23 21:00:00.000,2019/01/23 21:00:00.000
946,F,2019/01/23 21:00:57.392,2019/01/23 21:00:57.392
943,D,2019/01/23 21:03:05.523,2019/01/23 21:03:05.523
945,A,2019/01/23 21:08:09.601,2019/01/23 21:08:09.601
942,H,2019/01/23 21:08:45.767,2019/01/23 21:08:45.767
948,D,2019/01/23 21:10:00.835,2019/01/23 21:10:00.835
936,O,2019/01/23 21:10:50.371,2019/01/23 21:10:50.371
941,J,2019/01/23 21:17:43.335,2019/01/23 21:17:43.335
938,M,2019/01/23 21:18:55.827,2019/01/23 21:18:55.827
944,B,2019/01/23 21:19:16.573,2019/01/23 21:19:16.573
950,A,2019/01/23 21:20:00.000,2019/01/23 21:20:00.000
912,C,2019/01/23 21:22:32.612,2019/01/23 21:22:32.612
947,F,2019/01/23 21:22:44.171,2019/01/23 21:22:44.171
940,G,2019/01/23 21:24:34.028,2019/01/23 21:24:34.028
928,E,2019/01/23 21:24:46.797,2019/01/23 21:24:46.797
937,A,2019/01/23 21:25:10.451,2019/01/23 21:25:10.451
935,G,2019/01/23 21:30:01.508,2019/01/23 21:30:01.508
946,E,2019/01/23 21:30:36.436,2019/01/23 21:30:36.436
949,B,2019/01/23 21:31:27.287,2019/01/23 21:31:27.287
945,D,2019/01/23 21:33:53.269,2019/01/23 21:33:53.269
943,F,2019/01/23 21:35:13.549,2019/01/23 21:35:13.549
948,F,2019/01/23 21:37:43.199,2019/01/23 21:37:43.199
951,A,2019/01/23 21:40:00.000,2019/01/23 21:40:00.000
950,D,2019/01/23 21:44:43.231,2019/01/23 21:44:43.231
941,K,2019/01/23 21:46:40.764,2019/01/23 21:46:40.764
912,A,2019/01/23 21:47:55.055,2019/01/23 21:47:55.055
947,E,2019/01/23 21:50:19.980,2019/01/23 21:50:19.980
938,N,2019/01/23 21:50:31.993,2019/01/23 21:50:31.993
940,H,2019/01/23 21:52:32.223,2019/01/23 21:52:32.223
944,C,2019/01/23 21:53:04.558,2019/01/23 21:53:04.558
937,D,2019/01/23 21:53:42.978,2019/01/23 21:53:42.978
949,C,2019/01/23 21:59:43.703,2019/01/23 21:59:43.703
946,G,2019/01/23 21:59:49.908,2019/01/23 21:59:49.908
952,A,2019/01/23 22:00:00.000,2019/01/23 22:00:00.000
928,G,2019/01/23 22:03:05.192,2019/01/23 22:03:05.192
935,I,2019/01/23 22:03:09.338,2019/01/23 22:03:09.338
943,E,2019/01/23 22:05:07.819,2019/01/23 22:05:07.819
945,F,2019/01/23 22:06:55.586,2019/01/23 22:06:55.586
950,F,2019/01/23 22:11:16.292,2019/01/23 22:11:16.292
941,M,2019/01/23 22:12:43.794,2019/01/23 22:12:43.794
951,B,2019/01/23 22:13:46.302,2019/01/23 22:13:46.302
948,E,2019/01/23 22:14:35.681,2019/01/23 22:14:35.681
912,D,2019/01/23 22:18:40.387,2019/01/23 22:18:40.387
953,A,2019/01/23 22:20:00.000,2019/01/23 22:20:00.000
947,G,2019/01/23 22:22:11.055,2019/01/23 22:22:11.055
937,F,2019/01/23 22:22:15.221,2019/01/23 22:22:15.221
944,A,2019/01/23 22:26:57.874,2019/01/23 22:26:57.874
949,A,2019/01/23 22:29:13.426,2019/01/23 22:29:13.426
946,H,2019/01/23 22:29:55.331,2019/01/23 22:29:55.331
945,E,2019/01/23 22:32:25.077,2019/01/23 22:32:25.077
935,J,2019/01/23 22:32:48.771,2019/01/23 22:32:48.771
928,H,2019/01/23 22:32:52.787,2019/01/23 22:32:52.787
943,G,2019/01/23 22:33:42.440,2019/01/23 22:33:42.440
952,B,2019/01/23 22:34:34.497,2019/01/23 22:34:34.497
954,A,2019/01/23 22:40:00.000,2019/01/23 22:40:00.000
948,G,2019/01/23 22:42:06.641,2019/01/23 22:42:06.641
951,C,2019/01/23 22:43:12.410,2019/01/23 22:43:12.410
941,N,2019/01/23 22:43:28.283,2019/01/23 22:43:28.283
950,E,2019/01/23 22:46:28.350,2019/01/23 22:46:28.350
937,E,2019/01/23 22:47:55.586,2019/01/23 22:47:55.586
949,B,2019/01/23 22:51:12.961,2019/01/23 22:51:12.961
947,H,2019/01/23 22:51:53.894,2019/01/23 22:51:53.894
935,K,2019/01/23 22:54:37.672,2019/01/23 22:54:37.672
953,D,2019/01/23 22:55:36.394,2019/01/23 22:55:36.394
912,F,2019/01/23 22:55:49.253,2019/01/23 22:55:49.253
944,D,2019/01/23 22:57:24.759,2019/01/23 22:57:24.759
945,G,2019/01/23 22:58:56.805,2019/01/23 22:58:56.805
955,A,2019/01/23 23:00:00.000,2019/01/23 23:00:00.000
952,C,2019/01/23 23:04:00.934,2019/01/23 23:04:00.934
943,I,2019/01/23 23:04:34.834,2019/01/23 23:04:34.834
951,A,2019/01/23 23:09:47.548,2019/01/23 23:09:47.548
